scenario,trial,cohort_size,success_rate,median_formation_days,p95_matching_latency_seconds,isolated_students,group_balance_index,schedule_score,satisfaction_score
ACN_Baseline,84,200,0.9032258064516129,0.2853124809889031,0.23711773740031683,60,0.6013181410045273,0.7585492908881105,0.8537054207783492
ACN_Baseline,85,200,0.9310344827586207,0.5239890400899421,0.2251092638400247,65,0.6281203129229741,0.7839439715831262,0.8217156639431569
ACN_Baseline,86,200,0.9666666666666667,0.35993117234259425,0.24128787729899095,55,0.6195238340272815,0.7797909130103289,0.8502177300528294
ACN_Baseline,87,200,1.0,0.5690312067508008,0.23674512147921178,65,0.623674722348874,0.7644997835726033,0.8697521308051198
ACN_Baseline,88,200,0.9333333333333333,0.3698737221587153,0.21983656708022312,60,0.6316045345233837,0.7789180178725168,0.8260824535736632
ACN_Baseline,89,200,0.9655172413793104,0.46512318518467255,0.25058746909955404,60,0.6279178344750548,0.7561917961450042,0.8664841997066066
ACN_Baseline,90,200,0.8888888888888888,0.4083609858431031,0.24429116197928705,80,0.6434700301735465,0.777974260916203,0.8694014086378037
ACN_Baseline,91,200,1.0,0.6093293601895541,0.25439406138514054,55,0.5760797501762729,0.7649075415733941,0.7611099168352358
ACN_Baseline,92,200,0.896551724137931,0.4010135666350131,0.24181034854792605,70,0.6260863067542072,0.7655115087025544,0.8241421535324648
ACN_Baseline,93,200,0.9375,0.627675592314775,0.252177685803697,50,0.6440868596010441,0.7773217202217444,0.7952220704077034
ACN_Baseline,94,200,1.0,0.35454477608412815,0.24502310191055524,55,0.6609078207959271,0.7989881163090043,0.8813650143818395
ACN_Baseline,95,200,0.9642857142857143,0.5155287678936582,0.24538737061361432,65,0.6337334051072325,0.7695831159012761,0.8471486830459795
ACN_Baseline,96,200,0.967741935483871,0.4160337547017654,0.24197384953381249,50,0.6677019605363604,0.7778348957422704,0.8861100799756074
ACN_Baseline,97,200,1.0,0.29808582642659986,0.2555429877268048,55,0.6390248900530782,0.7811719298448073,0.8982465836218821
